id;report_date;fatal;category;age;gender;time_in_sport;time_in_sport_orig;total_number_of_jumps;skydives_in_12_months;cause_of_death;system;main;wingload;reserve;aad;aad_installed;helmet;rsl;rsl_active_known;wingsuit;description;conclusion;experience_level;jump_happened;physical_harm;human_error;jump_type;aad_save;aad_fail;aad_unintentional;rsl_neg;weather_impact;reserve_used;swoop;number_of_skydivers;reserve_problem;ai_done
375;2021-07-01;No;Equipment Problem;58.0;Male;4.0;4 year(s);85.0;40.0;;Relative Workshop;Sabre2 190;1.2;Raven 218;Airtec Cypres Student;Yes;;installed   connected;Yes;;"On a clear, 75-degree day with 15-mph ground winds, a jumper with 85 total skydives had an uneventful freefall and then deployed his Performance Designs Sabre 2 190-square-foot canopy, which he loaded at 1.2:1. His rig was equipped with an AAD specifically designed for students (non-changeable mode). When the jumper reached the activation altitude of his student AAD, approximately 1,000 feet, jumpers under canopy above him saw him performing spiral turns. His AAD then fired, and his reserve fully deployed. He successfully cut away his main parachute, leaving him under a reserve that was fully open and stable. At approximately 50 feet, the jumper attempted to turn into the wind for landing. He hit the ground with his right toggle pulled down to hip level. Investigators reported that the impact was so hard that the jumper broke both femurs and both feet and ""exploded"" his lower vertebrae. Previously, the local S&TA had warned this jumper that he shouldn’t jump his current canopy using a student AAD because turning too abruptly at a low altitude would cause the AAD to activate. The jumper ordered an appropriate AAD, which arrived the morning of the incident, but he decided to keep jumping the old one until he could have the new one installed. In addition, the jumper had reportedly received repeated warnings about making low turns, including just a few days before the incident, when he made a low turn to face into the wind for landing. At that time, the S&TA reminded the jumper that a wing must have time to recover to level flight for landing after a turn and that only minor corrections to a flight path are acceptable under 300 feet. The investigator speculated that the jumper may have returned to the habit of turning low after the two-canopies-out situation overwhelmed him. Regardless, if the jumper had been using an AAD appropriate for his type of canopy flight, he would have avoided this situation and had enough time to set up for an appropriate landing.";With the diversity of disciplines today, jumper must thoroughly understand the operating parameters of their automatic activation devices. There are many types of AADs on the market, including changeable-mode AADs, which can toggle between settings for solo students, tandem skydivers, experienced jumpers and high-performance canopy pilots. There are also specific AADs for wingsuit flyers. Jumpers need to refer to their owner’s manuals and learn the speeds and altitudes at which their specific AADs will activate or even disarm. Not having a thorough understanding could cause severe complications.;2.6107458294592134;Yes;Yes;Yes;licensed;Yes;No;Yes;No;No;Yes;Yes;1.0;No;done
376;2021-02-01;No;Landing Problem (No Turn);34.0;Male;0.75;9 month(s);227.0;227.0;;Velocity Sports;190;1.1;;;No;Kiss;installed   connected;Yes;;A 34-year-old jumper with an impressive 227 total jumps in nine months in the sport flew a 190-square-foot canopy of an unknown make and model on a clear, 60-degree day. The report then stated simply, “Hard landing. Didn’t finish flare.”;Although we appreciate jumpers filing incident reports at all, regrettably, this report did not offer much useful detail. Consequently, we are unable to provide much useful guidance beyond saying that when a flare or landing seems off, jumpers should perform a parachute landing fall. Therefore, we can only speculate. It is hard to believe that a jumper as current as this one would simply forget to flare. Could it be that someone or something caused a distraction? USPA’s Incident Reporting Form (available at uspa.org/ir) now includes a speculation section in addition to the description section, which is just for facts. By including speculation on why or how an incident occurred, USPA may gain an insight that cannot be derived from just the facts alone. When combined with information from other reports, even the smallest details can uncover dilemmas that reveal a larger problem.;6.426526388106874;Yes;Yes;Yes;licensed;No;No;No;No;No;No;No;;No;done
377;2021-02-01;No;Landing Problem (No Turn);43.0;Female;1.0;1 year(s);59.0;59.0;;Mirage Systems g4.1;other fluid wings nexus 190;0.86;op 176;Airtec cypress;Yes;g3;installed   connected;Yes;;This 43-year-old jumper with one year in the sport and 59 total jumps was flying a 190-square-foot Fluid Wings Nexus canopy on a chilly but clear and calm day. To work on accuracy, the jumper chose a windsock as the intended landing target. Unfortunately, the jumper was a little too accurate, and after making a turn to the final leg of the pattern, was on a direct course to hit the windsock. The jumper then initiated a last-minute turn to avoid the collision. In the confusion of the moment, the jumper forgot to flare or perform a parachute landing fall. The hard landing knocked the jumper unconscious.;There are far better options than picking an obstacle for a target when practicing accuracy. With a one-pound bag of flour, a jumper can draw a circle in a landing area visible from the start the landing pattern, and it will last for weeks. A one-pound bag of time-released fertilizer applied early in the year will also green up a target area, and it can last the entire season. Jumpers can also use a soft and flexible road cone, which they can move around to simulate different scenarios. These options require a little forethought, but all jumps do. A little planning can go a long way!;1.9966987160262075;Yes;Yes;Yes;licensed;No;No;No;No;No;No;No;1.0;No;done
378;2021-02-01;No;Equipment Problem;;Male;2.0;2 year(s);390.0;200.0;;;139;;;;No;;installed   connected;Yes;;This jumper, who had two years in the sport and 390 jumps, exited a Cessna 208 Super Caravan for a 2-way sit-fly jump. Approximately 1,500 feet after exit, the jumper had a premature opening while in a sit. The canopy, a 139-square-foot unreported model made by NZ Aerosports, deployed normally. The jumper sustained no injuries or equipment problems from the early deployment.;"Initially, investigators suspected that a loose bottom-of-container pilot-chute pouch caused the early deployment, but video revealed that the container opened prior to the pilot chute coming loose and that the jumper experienced an out-of-sequence deployment and a brief horseshoe malfunction (where the canopy is attached to the container by two points). Fortunately, the pilot chute eventually came out or the outcome could have been much worse. Investigators could not determine exactly when the pin became dislodged, but they suspect it happened during the exit. The two jumpers exited the aircraft facing one another, and this jumper may have rubbed the container against the door frame. Earlier that day, the jumper had noticed that the closing loop seemed looser than usual but did not make any further inspections or adjustments to it. Jumpers must not be lackadaisical about gear maintenance; their lives literally hang in the balance. If something does not seem right, take the time to investigate and rectify the problem before it results in an injury or worse. Premature deployments can be very serious. They quite regularly cause hard openings, which can result in damage to equipment, injury or even death. They also greatly increase the chance of entanglement. Had these jumpers had a bad exit or simply been in the wrong place at the wrong time, one or both could have become entangled in the trailing equipment. Fortunately, Lady Luck was watching over these jumpers.";6.421090862202136;Yes;No;Yes;licensed;No;No;No;No;No;No;No;2.0;No;done
379;2021-02-01;No;Unintentional Low Turn;47.0;Male;2.333333333333333;28 month(s);350.0;200.0;;United Parachute Technologies Vector 3;Crossfire 3 139;1.33;R-Max 138;Advanced Aerospace Designs Vigil Cuatro;Yes;KISS;installed   connected;Yes;;This 47-year-old jumper, who in 28 months accumulated 350 total jumps (200 of which were in the previous year) was performing outside video for a tandem pair. The freefall portion of the skydive and the deployment were uneventful. The jumper then flew his 139-square-foot Precision Aerodynamics Crossfire 3, which he loaded at 1.33:1, toward the landing area. It was a clear day with light 5- to 8-knot winds on the ground. The jumper opened fairly far from the landing are and used rear-riser input to make it back. This jumper barely made it to the landing area but was flying opposite the established landing direction. At that point, the jumper initiated a 180-degree turn at a low altitude. The jumper immediately realized that the turn was too low and attempted to flare. However, it was too late for the canopy to recover, and the jumper struck the ground at a high rate of speed. The jumper sustained a broken femur, broken pelvis, lumbar-transverse-process fracture and a small facial fracture. The jumper was airlifted to the hospital and despite the serious injuries is expected to make a nearly full recovery.;Although this jumper was active in the sport and had made 200 jumps in the last year, they did not have the time in the sport or the jump numbers to be able to fly a high-performance canopy, and the low-altitude emergency made this clear. The Skydiver’s Information Manual recommends that C-licensed skydivers load their canopies at 1.2:1 or less and that jumpers have a D license before using any canopy 150 square feet or smaller. Jumpers often use their recent jump numbers to justify aggressive canopy choices. How well and accurately a jumper can land their canopy in near-perfect conditions is not a good barometer of canopy skills. A far better metric is how well a jumper can handle bad landing conditions. This jumper likely fixated on landing onto the wind (not a landing priority) and experienced a self-induced low-altitude emergency by choosing to make a last-minute low turn. This jumper would have fared much better landing downwind or performing a slow, flat, 90-degree turn to land perpendicular to the wind line. Experiencing this problem on a larger, more forgiving canopy would have lowered the chance of injury and also provided the experience necessary to safely navigate the same problem after eventually downsizing. Most importantly, jumpers need to recognize early when they may not make it back to a landing area and begin planning for an alternative at an appropriate altitude.;6.476133307391437;Yes;Yes;Yes;licensed;Yes;No;Yes;No;No;No;Yes;1.0;No;done
380;2020-06-01;Yes;Intentional Low Turn;54.0;Male;12.0;12 year(s);1220.0;42.0;;Sun Path Javelin J3;Aerodyne Research Pilot 147;;PISA Tempo 170;Yes (Unreported Make);Yes;Pro-Tec;installed   not known if connected;No;;This jumper exited an aircraft at 13,500 feet for a canopy formation skydive with three other jumpers. As planned, he and the other jumpers deployed their main parachutes three seconds after exiting. This jumper exited in an unstable body position, and when he deployed his main, it began spinning. The jumper then began to rapidly lose altitude. The jumper was wearing a helmet-mounted video camera. Following the incident, law enforcement viewed the footage and provided it and the jumper’s gear to a Federal Aviation Administration investigator (who was also a FAA-certified parachute rigger) for analysis. Law enforcement did not allow any other investigators to inspect the footage or the gear. According to what the sole investigator told a representative of the drop zone, the video footage showed that the jumper was conscious throughout the entire descent and appeared to be working to solve the spin. He checked the altimeter numerous times before cutting away the spinning main canopy at approximately 3,000 feet. Following the cutaway, the video reportedly showed the jumper reaching or searching for his reserve handle. The jumper’s reserve static line was not attached (which is normal for canopy formation skydives) and his automatic activation device was turned off, so he continued in freefall. A witness on the ground who was not familiar with skydiving reported seeing the jumper under a spinning main parachute “very low” and then hearing a noise like a bang or a shot (most likely the sound of the reserve parachute opening) just prior to the sound of the impact. The reserve opened too low to inflate fully, and the jumper struck the ground at high speed. Responders found the jumper unresponsive in an area off the airport. Shortly thereafter, medical personnel arrived and declared the jumper deceased.;The root of this incident was a spinning main canopy. The jumper exited the aircraft and deployed the main canopy while in an unstable body position, which may have been the cause of the spin or a factor in it developing. If this jumper waited to deploy until he was flat and stable, it is more likely that his parachute would have opened properly. Although it is important to remember not to sacrifice altitude for stability (and to follow the pull priorities in Skydiver’s Information Manual 4-A), this jumper was at 13,000 feet when he deployed, so altitude would not have factored into his decision. Without access to the video, investigators initially thought that this incident was the result of a low cutaway based on the non-skydiver-witness report (which implied that the cutaway occurred below 1,000 feet) and the fact that investigators found the cutaway handle near the scene. Many days later, investigators found the main canopy far from the scene, which pointed toward the cutaway occurring higher than previously thought. The location of the main canopy confirms the information contained in the third-hand report of the events shown in the video, which estimates that the cutaway occurred at approximately 3,000 feet. The FAA investigator either did not know or did not report whether the jumper was having trouble locating the reserve handle or whether he had trouble physically gripping the handle. This jumper had undergone hand surgeries but reportedly never showed an inability to grasp or use his handles, so it is unclear whether this was a contributing factor in his inability to deploy the reserve in time. The use of an AAD or RSL would have prevented this incident. However, the jumper did not use these devices because he was making a canopy formation skydive. During CF skydives, where canopies are flying in close proximity and jumpers may be entangled together during a malfunction, jumpers generally opt against using RSLs. This used to hold true for AADs, as well. However, since AADs have become increasingly reliable and specialized, CF jumpers have increasingly begun using them. With a cutaway at 3,000 feet, this jumper would have reached a high enough freefall speed for the AAD to activate, deploy the reserve and save his life. This jumper initially deployed his main parachute at approximately 13,000 feet and spent 10,000 feet trying to correct the spin. Although it is at a jumper’s discretion, if they are at a safe altitude, as to whether they perform emergency procedures immediately upon recognition of a problem or work to solve it, realizing sooner that the problem was not solvable and cutting away higher would likely have prevented this fatality. Although 3,000 feet is usually high enough to allow a jumper to perform emergency procedures in time, the better option for this jumper—who was wearing no backup devices and had hand surgery in the past—would have been to start his emergency procedures at a higher altitude.;7.121038225568353;Yes;Yes;Yes;licensed;No;Yes;No;No;No;Yes;No;4.0;No;done
381;2020-02-01;No;Landing Problem (No Turn);49.0;Male;0.8333333333333334;10 month(s);53.0;53.0;;Mirage Systems G4.1-M5;Pilot 188;1.0;PDR 176;Airtec Cypres 2;Yes;Protec;installed   connected;Yes;;This jumper, who had 53 jumps and 10 months in the sport, exited a Cessna 182 on a clear day with light (10-15 mph) ground winds. This jump—his second in the past 30 days—was his first flight on a 188-square-foot Aerodyne Research Pilot canopy at a wing loading of 1:1. He downsized from a 200-square-foot Performance Designs Navigator. The jumper’s exit, freefall and canopy flight were uneventful until he started his landing pattern. The winds were coming from an atypical direction for the landing area, so jumpers were flying unfamiliar patterns. This jumper was the last to land and set up for his landing high. As he approached a tree line at the far end of the landing area, he started a slow, right-hand turn at about 75 feet off the ground. During the turn, the jumper experienced turbulence, which collapsed his canopy’s left end cell. He did not flare, and when he landed, his hands were still in the toggles, but his right hand was all the way down and his left hand all the way up. The jumper made impact on the side of his body in a freshly plowed corn field. The report did not state whether he sustained injury.;Although this jumper’s canopy choice was not aggressive, he did downsize immediately after a long layoff, which is not a wise decision. The report stated that this jumper did not have confidence in his canopy flight and frequently did not land on his feet. It’s likely that the jumper panicked when hit by turbulence and probably reached for the ground with his right hand, forgetting about the left hand. This arm position increased the speed of turn, which the effect of turbulence also increased. Because he was at a low altitude, this jumper should have gone into half-brakes to stop the turn and returned to level flight as soon as he felt the turbulence, then finished his flare at an appropriate altitude.;1.7720915271119668;Yes;No;Yes;licensed;No;No;No;No;Yes;No;No;1.0;No;done
382;2020-02-01;No;Landing Problem (No Turn);38.0;Male;;5;800.0;;;Mirage Systems G4.1 M2;Sabre2 135;1.7;Optimum 160;Airtec Cypres 2;Yes;Cookie G3;installed   connected;Yes;;This jumper exited a Cessna 182 below a 5,000-foot ceiling. His initial freefall and canopy flight were uneventful. The jumper, flying a Performance Designs Sabre2 135-square-foot canopy at a wing loading of 1.7:1, had 800 jumps in the past five years but only three in the last 30 days. Winds were a moderate 4-8 mph on the ground. The jumper turned onto the final leg of his landing pattern around 100 feet, and the canopy did not have time to recover from the turn before the jumper reached the ground. The jumper flared a little late and tried to slide in his landing, but his foot stuck in the soft ground. The report did not state whether this jumper suffered any injuries from his poor landing.;This jumper made a low turn and his skills may have been rusty after a layoff from jumping. It is much safer to make conservative choices when you haven’t been jumping as frequently. This incident is an excellent example of why it is important to start the turn to final at 300 feet, even if wind conditions are mild. The jumper tried to flare before the canopy recovered from the turn and while it was surging downward, which reduced the power of the flare.;;Yes;No;Yes;licensed;No;No;No;No;No;No;No;;No;done
383;2019-09-01;No;Landing Problem (No Turn);47.0;Male;0.1666666666666666;2 month(s);2.0;2.0;;Triton;Performance Designs Navigator 280;0.84;Parachute Labs Angel Fire 280;Advanced Aerospace Designs Vigil 2;Yes;ProTec;installed   connected;Yes;;An instructor-assisted deployment student made a standard exit from the aircraft at the correct spot and performed a canopy controllability check. The weather conditions were appropriate for a student jump, with winds at about 5-10 knots and occasional light gusts. The student started the landing pattern with what the instructor felt were appropriate downwind and crosswind legs and turn to final approach. An instructor on the ground was in radio contact with the student, but the report did not state his location in relation to the student or what kind of view he had of the landing pattern. It did state that from the instructor’s vantage point, it initially appeared that the student was clear of all obstacles. However, the instructor realized shortly thereafter that the student might be over the hangar and told the student by radio, “If you are over the building, move to the side.” The instructor then told the student, “Standby,” likely in an attempt to tell the student not to flare yet. Immediately afterward, the student hit the hangar rooftop with no flare and fell an unreported distance to the pavement. The instructor immediately called 911, and the emergency medical technicians who responded took the student to a medical facility for examination. The report did not state what injuries the student sustained.;Although the staff tasked with guiding students in by radio should make every effort to do so effectively, students are ultimately responsible for their landings and should understand this. Radio assistance is precisely that: assistance. Students must learn proper landing procedures and understand how to avoid obstacles independent of radio control. Instructors must run students through various landing scenarios during emergency-procedure reviews to build the students’ confidence in their decision-making skills and abilities under canopy. This student should have gone into half brakes as soon as he realized he was going to land on the building. This may have given him time to perform a flat turn to avoid landing on the building altogether and perform the rest of the flare as he reached the ground. Going into half brakes would also have changed the canopy’s glide path, which could possibly have allowed him to fly over the building to land in the open area on its other side. At the very least, it would have slowed his descent rate and given him more time to decide on an appropriate action.;0.1150685144697561;Yes;Yes;Yes;student;No;No;No;No;No;No;No;1.0;No;done
384;2019-09-01;No;Landing Problem (No Turn);45.0;Male;0.6666666666666666;8 month(s);18.0;18.0;;Velocity Sports Infinty;Performance Designs Navagator 280;0.8;PISA Tempo 250;Airtec Cypres 2;Yes;ProTec;installed   connected;Yes;;A Category H student, who had shown proficiency in canopy control and had not been guided by radio for eight to 10 jumps, flew a preplanned landing pattern to the center of the main landing area. He began the flare a couple of feet late but sped up the rate of the flare stroke to compensate. He lifted his legs to give the canopy more time to arrest the descent rate, which it did, achieving horizontal flight across the ground. The jumper elected to sit down and slide in the landing, but his right foot caught on the grass and folded under, breaking the ankle.;Tandem instructors are experienced at performing slide-in landings with their students, but solo students should not attempt to land in this manner. A student who is unable to stand up a landing should always perform a PLF.;0.7429165694526556;Yes;Yes;Yes;student;No;No;No;No;No;No;No;1.0;No;done
385;2019-09-01;No;Landing Problem (No Turn);27.0;Female;0.0054794520547945;2 day(s);3.0;3.0;;Aerodyne Research Icon;Performance Designs Navigator 260;0.95;Aerodyne Research Smart 250;Airtec Cypres Student;Yes;ProTec;installed   connected;Yes;;A student making their third jump had an uneventful freefall and canopy deployment and then piloted the canopy under radio instruction by a coach on the ground. The student was unable to make it back to the landing area and received instruction to land in a clear area. The coach, supervised by an instructor, instructed the student to flare at what appeared to the coach to be an appropriate altitude, although the student was actually 30-40 feet above the ground. The student then disappeared out of sight (the report did not indicate whether it was behind a tree line, terrain, building or other landscape feature), and the coach instructed the student to hold the flare until reaching the ground. The student had a hard landing and suffered multiple breaks to both ankles.;This student made two previous jumps with safe landings. This situation may have had a better outcome if the coach, rather than guessing at an appropriate flare altitude, let the student determine it.;0.0845311057229295;Yes;Yes;Yes;student;No;No;No;No;No;No;No;1.0;No;done
386;2019-09-01;No;Landing Problem (No Turn);37.0;Female;;;6.0;;;United Parachute Technologies Student Vector;Performance Designs Navigator 200;0.75;Performance Designs PDR 220;Advanced Aerospace Designs Vigil II;Yes;ProTec;installed   connected;Yes;;During an AFF Category A skydive, a student flared much too high while landing. The staff member who was guiding the student in on radio told the student to hold the flare until reaching the ground. The student, whose legs were moving around prior to landing, held the flare but did not perform a PLF and broke an ankle. The student had surgery to repair the ankle later that week.;This student would likely have walked away from this landing uninjured if they had repeatedly practiced PLFs and had a higher level of proficiency in performing them.;;Yes;Yes;Yes;student;No;No;No;No;No;No;No;1.0;No;done
387;2019-09-01;No;Landing Problem (No Turn);33.0;Male;;;10.0;;;Velocity Sports;Precision Aerodynamics Voyager 240;0.85;;Advanced Aerospace Designs Vigil Cuatro;Yes;Benny;installed   connected;Yes;;Following a student’s uneventful freefall, deployment at 4,300 feet and initial canopy flight during a Category E1 skydive, the instructor, who had already landed, observed the student entering the downwind leg of his landing pattern. The student turned at the appropriate location for his final approach but, at approximately 800 feet, was much higher than planned. The student continued his final approach in level flight, occasionally in half brakes, until he struck a tree at the north end of the landing area while about 30 feet above the ground. The canopy completely collapsed, and the tree did not arrest the student’s descent, so he landed hard. Within 30 seconds, a jumper who was a medical professional attended to the student, who was barely conscious. The student gradually became more aware of his surroundings and did not appear to have any major injuries. An ambulance took him to a local hospital where he was later released, reportedly with only a minor back injury that required a brace.;This student may have needed more instruction on obstacle landings, since he could have avoided this incident if he had gone into half brakes, performed a flat turn away from the trees, completed his flare just before getting to the ground and performed a PLF. Instructors should have students practice handling landing problems during every emergency review, including a walk-through all the way to a PLF, to increase their chances of successfully navigating these situations.;;Yes;Yes;Yes;student;No;No;No;No;No;No;No;1.0;No;done
388;2019-09-01;Yes;Unintentional Low Turn;29.0;Male;;;275.0;;Blunt-force trauma during a hard landing;Sun Path Javelin;Performance Designs Sabre 2 150;1.33;PISA Tempo 170;Advanced Aerospace Designs Vigil Cuatro;Yes;Cookie G3;installed   connected;Yes;;This jumper made a hop-and-pop skydive from 5,000 feet for his first jump of an advanced canopy course, a jump intended to show the course instructor how the jumper would normally land. While entering his designated landing pattern, the jumper performed a stall surge (brought the canopy to the brink of a stall and then allowed it to surge forward) just prior to performing a 90-degree front-riser turn to final approach at an altitude described as “appropriate” for a 90-degree turn. After making the turn, the jumper paused—possibly in an attempt to avoid landing near an aircraft taxiing beside the landing area—and then initiated a second 90-degree turn using front-riser and harness input, for a total turn of 180 degrees. He did not have enough altitude to complete the second part of the 180-degree turn and, according to a witness in the landing area, made no input to recover the canopy to straight-and-level flight before he struck the ground with his canopy still at a high angle of attack. The jumper received immediate assistance from those at the drop zone, but he died instantly from blunt-force trauma. Emergency medical responders declared him dead at the scene.;Local jumpers stated that on many occasions, concerned peers told this jumper that he was being too aggressive with his canopy piloting and downsizing and needed to slow down. Investigators also discovered that although he reported having 350 jumps, his true jump numbers were closer to 275, which included 70 military static-line jumps and 25 military freefall jumps using 360-square-foot canopies. From the evidence, it appears that he had made approximately 180 civilian sport jumps. During the first jump of the course (a skill-assessment jump), the jumper chose to perform a stall surge, an advanced landing maneuver that he learned about at some point prior to the course. In this maneuver, the canopy pilot brings the canopy to the brink of a stall and then allows it to surge forward just prior to performing a high-performance front-riser turn. This jumper did not know (or chose to ignore) the fact that safety dictates performing this maneuver on 270-degree or greater turns for landing, since those turns are performed at a higher altitude and give the canopy a chance to recover if something goes wrong. Depressurizing a canopy close to the ground is hazardous because it becomes susceptible to weather anomalies such as thermals, turbulent air, rotors and other conditions that can make it unstable or even collapse, and altitude loss is unpredictable. The stall-surge maneuver was far outside this jumper’s abilities and knowledge. In order to attend this course, this jumper may have inflated his experience level and the type of experience he had. This incident illustrates the hazards of the Dunning-Kruger effect, which describes the psychological trait where people with below-average skill or knowledge tend to grossly overestimate their own abilities and where those who lack skill fail to recognize it in others. This is essentially the trait skydivers refer to when they use the phrase “200-jump wonder” (or 100-jump wonder or 500-jump wonder, depending on the situation). In this case, the jumper’s mentors and course director were unable to provide him appropriate advice and training because they didn’t have an accurate picture of his skills and experience. Skydiving has developed its standards through research and observation over many years. Jumpers should adhere to those standards to avoid storming headlong toward an incident that will likely end in injury or death.;;Yes;Yes;Yes;licensed;No;No;No;No;No;No;Yes;1.0;No;done
389;2019-05-01;Yes;Low Cutaway - Reserve Deployment;62.0;Female;41.0;41 year(s);2500.0;130.0;Blunt-force trauma after low-altitude reserve deployment;EOS;Pilot 168;1.0;Para-Flight Swift Plus 145;;No;Full-face, unreported brand;not known if installed   not known if connected;No;;After an uneventful freefall and normal breakoff during an 8-way formation skydive, this jumper deployed her main canopy at approximately 3,000 feet AGL. She then experienced two simultaneous malfunctions: line twists and a spinning main canopy that dove toward the ground. The jumper fought for control of the canopy until around 1,200 feet, then began initiating her emergency procedures. She cut away at about 900 feet. She then fought to get into a belly-to-earth orientation before deploying her reserve at about 200 feet. The reserve had just cleared the freebag when the jumper struck the ground.;This jumper was a current and active skydiver, and she deployed her main canopy at an altitude that would have allowed for a successful reserve deployment had she performed her emergency procedures immediately. It is not known why she stayed with the main parachute until she was at such a low altitude, although she may have become overly focused on attempting to clear the line twists and recovering the canopy to straight-and-level flight. Regardless, it appears she lost altitude awareness. Skydiver’s Information Manual Section 5-1 recommends that jumpers initiate emergency procedures by no lower than 2,500 feet for students and A-license holders and by 1,800 feet for B-, C- and D-license holders. SIM Section 4 recommends that jumpers locate the reserve handle before pulling the cutaway handle and pull the reserve handle immediately after cutting away the main canopy. This jumper’s equipment contained a traditional reserve static line, which—had it been connected—would have pulled the reserve ripcord immediately after release of the main parachute. Reportedly, this jumper usually connected her RSL, and it is unclear why it was not connected for this jump. Although she may have chosen not to connect it, it is likely that it was an oversight that no one caught in a gear check. This jumper had traveled on a commercial airline away from her home DZ for a winter skydiving trip and then made several jumps over a few days. It is possible that she disconnected her RSL to reduce the chance of the RSL lanyard snagging and accidently activating the reserve when passing through security or baggage claim. If this was the case, anybody in the loading area or during the climb to altitude on her multiple jumps could have noticed that the RSL was not connected and prevented this tragedy by bringing it to the jumper’s attention. It is also possible that she chose not to connect her RSL for some reason. However, testing and statistics show that in almost all circumstances—even violent, spinning malfunctions under moderately to highly loaded canopies—jumpers are much better off using an RSL than not. This circumstance—riding a canopy with spinning line twists to a low altitude and then trying to get stable after cutting away before pulling the reserve—is not uncommon. This jumper was likely a victim of cognitive tunneling, caught in the trap of trying to fix a canopy that couldn’t be fixed in the time remaining. Jumpers must initiate emergency procedures at or above the recommended hard deck. In this incident, as well as in many other similar ones, an RSL could have prevented the fatality. This fatality was the result of several errors that combined to create a fatal outcome. Removing any one of the errors may have changed the outcome and prevented the fatality. Jumpers need to say vigilant when handling, donning and using their equipment. In addition, they need to remain altitude aware, deploy at the correct altitude and be ready to initiate emergency procedures while there is still enough altitude remaining to safely deploy a reserve canopy.;20.0953387856294;Yes;Yes;Yes;licensed;No;No;No;No;No;Yes;No;8.0;No;done
390;2019-04-01;No;Low Main Deployment;28.0;Male;0.5;6 month(s);8.0;8.0;;United Parachute Technologies Student Vector SE;Performance Designs Navigator 280;0.73;Performance Designs PDR 281;Airtec Cypres Changeable;Yes;SkySystems;installed   connected;Yes;;AFF student who is also double-amputee (both legs) had made two prior jumps (ISP Category D2 and E1) that day. Cleared for self-supervision on the third jump of the day, the student exited stable at 13,500 feet. The student was able to perform and recover from a barrel roll and front flip, but when he did a back flip on this jump, he was unable to recover. While stuck in a back-to-earth orientation, the student continued attempts to roll over until approximately 1,200 feet. The student deployed the main canopy concurrently while the AAD activated the reserve. With the two canopies out, it immediately developed into a down-plane to which the student immediately cut-away. Now trailing his main due to a reserve static-line (RSL) entanglement he disconnected his RSL which released his main canopy from the entanglement. The student then landed off-field with no injuries.;Due to the physical constraints of the student’s amputations and the efforts used in stability recovery, this student was beyond physical limits after completing two prior jumps. While unsuccessful in recovering from a back-to-earth orientation, the student lost altitude awareness. The student remembered 6,000 feet as the last altitude check. The main parachute deployed at 1,600 feet while the student was in a back-to-earth orientation. The student was retrained on altitude awareness and pull priorities. SIM Section 4-A 1. Solo: General Section C.6.c outlines the three pull priorities. Deploying in a stable body position will help to reduce the chances of experiencing a parachute malfunction, but a jumper should never sacrifice altitude for stability.;0.4038042703453072;Yes;No;Yes;student;Yes;No;No;Yes;No;Yes;No;1.0;No;done
